Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity,Dimension,Type
SUV-558,feline,0.47404845708570365,5.559176205,0.2,200,only_s2v
SUV-558,leopard,0.45229115858777635,5.875985616,0.0001,200,only_s2v
SUV-558,elephant,0.4530873642752866,6.363660295,0.1429,200,only_s2v
SUV-558,zebra,0.5095689452589371,5.561689192,0.1429,200,only_s2v
SUV-558,snake,0.44648233737036436,6.615078486,0.0001,200,only_s2v
SUV-558,monkey,0.4615312852755137,6.401926546,0.2,200,only_s2v
SUV-558,gorilla,0.43916472310462085,5.657093158,0.0001,200,only_s2v
SUV-558,african,0.26604262903499354,7.284544989,0.1429,200,only_s2v
SUV-558,tiger,0.2289507579691853,6.38952206,0.0001,200,only_s2v
SUV-558,cub,0.4515221012762116,5.726807053,0.0001,200,only_s2v
SUV-558,ant,0.45806882875480237,6.426146105,0.0001,200,only_s2v
SUV-558,dragon,0.3811582168238533,6.477683302,0.1667,200,only_s2v
SUV-558,zebra,0.3814729387770166,5.561689192,0.1667,200,only_s2v
SUV-558,horse,0.37420995616066755,7.396710537,0.2,200,only_s2v
SUV-558,cow,0.45322071805296904,6.679047222,0.0001,200,only_s2v
SUV-558,sheep,0.4014377329213983,6.924172871,0.0001,200,only_s2v
SUV-558,chicken,0.34064585983371953,6.827585591,0.0001,200,only_s2v
SVA-563,rhinoceros,0.0001,5.506841784,0.0001,200,only_s2v
SVA-563,primate,0.059299400950183156,5.892763902,0.0001,200,only_s2v
SVA-563,chipmunk,0.08247469683095077,5.149619342,0.1429,200,only_s2v
SVA-563,african,0.15427624979792753,7.284544989,0.0001,200,only_s2v
SVA-563,gorilla,0.26604262903499354,5.657093158,0.1429,200,only_s2v
SVA-563,dog,0.34102137734625204,7.256114028,0.0001,200,only_s2v
SVA-563,cat,0.5094718344970419,7.013143358,0.0001,200,only_s2v
SVA-563,pets,0.344693451102275,6.144792078,0.25,200,only_s2v
SVA-563,fish,0.2978566907561313,7.344814258,0.0001,200,only_s2v
SVA-563,frog,0.37067122864653257,6.319346573,0.25,200,only_s2v
SVA-563,snake,0.48123386838160065,6.615078486,0.0001,200,only_s2v
SVA-563,caterpillar,0.32981909642423,5.827004623,0.0001,200,only_s2v
SVA-563,african,0.048186935928782204,7.284544989,0.125,200,only_s2v
SVA-563,rhinoceros,0.26134951035119913,5.506841784,0.125,200,only_s2v
SVA-563,buffalo,0.43634088459042886,6.710471006,0.0001,200,only_s2v
SVA-563,horse,0.46560549834509446,7.396710537,0.0001,200,only_s2v
SVA-563,antelope,0.37307484256850143,5.845170623,0.0001,200,only_s2v
SVA-563,deer,0.6527616763419555,6.706983738,0.0001,200,only_s2v
SVA-563,sheep,0.4071386249689446,6.924172871,0.0001,200,only_s2v
SVH-570,dog,0.0001,7.256114028,0.0001,200,only_s2v
SVH-570,cat,0.5094718344970419,7.013143358,0.0001,200,only_s2v
SVH-570,rabbit,0.3618664236641689,6.568628649,0.4,200,only_s2v
SVH-570,pets,0.3590146584622246,6.144792078,0.0001,200,only_s2v
SVH-570,rodents,0.448808260450116,5.818422536,0.2857,200,only_s2v
SVH-570,guinea,0.3183401195631903,6.538172807,0.1429,200,only_s2v
SVH-570,penguin,0.2730344013964081,6.25042049,0.1429,200,only_s2v
SVH-570,african,0.4095385898762308,7.284544989,0.2857,200,only_s2v
SVH-570,jaguar,0.3958444212320851,5.702579584,0.0001,200,only_s2v
SVH-570,lion,0.4750930893087524,6.723957079,0.0001,200,only_s2v
SVH-570,feline,0.33047566356134794,5.559176205,0.2,200,only_s2v
SVH-570,prairie,0.19415133283260733,6.511780187,0.0001,200,only_s2v
SVH-570,gorilla,0.23930324447142848,5.657093158,0.0001,200,only_s2v
SVH-570,elephant,0.36192949843474187,6.363660295,0.1429,200,only_s2v
SVH-570,tiger,0.38039870801301645,6.38952206,0.0001,200,only_s2v
SVY-587,zebra,0.0001,5.561689192,0.0001,200,only_s2v
SVY-587,african,0.45498148752299983,7.284544989,0.1429,200,only_s2v
SVY-587,penguin,0.4095385898762308,6.25042049,0.2857,200,only_s2v
SVY-587,asian,0.5701941003874221,6.798455065,0.2857,200,only_s2v
SVY-587,alligator,0.3406752745059466,5.714162885,0.1429,200,only_s2v
SVY-587,dog,0.39954143237131223,7.256114028,0.1429,200,only_s2v
SVY-587,cat,0.5094718344970419,7.013143358,0.0001,200,only_s2v
SVY-587,lizard,0.3054207179618893,5.89522027,0.0001,200,only_s2v
SVY-587,reptile,0.45584136233877603,5.656324398,0.0001,200,only_s2v
SVY-587,crab,0.4185116851851851,6.158116322,0.0001,200,only_s2v
SVY-587,water,0.3559861603899592,8.128616304,0.0001,200,only_s2v
SVY-587,jellyfish,0.37671122151676384,5.224579675,0.0001,200,only_s2v
SVY-587,turtle,0.37336990000617953,6.229758099,0.0001,200,only_s2v
SVY-587,bird,0.4077870649285458,7.119400245,0.2,200,only_s2v
SVY-587,chick,0.3467585751063391,6.095076204,0.0001,200,only_s2v
SVY-587,hen,0.5299745758910234,6.445523252,0.0001,200,only_s2v
SVY-587,rooster,0.5517566103753833,5.703855165,0.0001,200,only_s2v
SVY-587,crow,0.5593907705664091,6.398037974,0.0001,200,only_s2v
SZA-781,cat,0.0001,7.013143358,0.0001,200,only_s2v
SZA-781,dog,0.5094718344970419,7.256114028,0.0001,200,only_s2v
SZA-781,pig,0.38096573724505256,6.611542969,0.3333,200,only_s2v
SZA-781,cow,0.43479875711578986,6.679047222,0.0001,200,only_s2v
SZA-781,chicken,0.3895419349049072,6.827585591,0.2,200,only_s2v
SZA-781,rooster,0.4185620298129933,5.703855165,0.0001,200,only_s2v
SZA-781,frog,0.6027312315149619,6.319346573,0.0001,200,only_s2v
SZA-781,snake,0.48123386838160065,6.615078486,0.0001,200,only_s2v
SZA-781,lizard,0.5134880432124804,5.89522027,0.0001,200,only_s2v
SZA-781,reptile,0.45584136233877603,5.656324398,0.0001,200,only_s2v
SZA-781,badger,0.3118002083434087,5.803131956,0.0001,200,only_s2v
SZA-781,bulldog,0.3772177701591085,5.406485677,0.1667,200,only_s2v
SZA-781,puppy,0.6367876558860355,6.031090808,0.0001,200,only_s2v
SZA-781,kitten,0.5487007858700711,5.855944762,0.0001,200,only_s2v
SZA-781,goose,0.41737029644449064,6.301955793,0.0001,200,only_s2v
SZA-781,duck,0.4207155088881964,6.439638803,0.0001,200,only_s2v
CAF-657,lizard,0.0001,5.89522027,0.0001,300,alpha_0.0_s2v
CAF-657,cat,0.4006653798332134,7.013143358,0.0001,300,alpha_0.0_s2v
CAF-657,hawk,0.28733865904096534,6.384581525,0.0001,300,alpha_0.0_s2v
CAF-657,dog,0.25851314619705446,7.256114028,0.3333,300,alpha_0.0_s2v
CAF-657,turtle,0.19741451452510617,6.229758099,0.0001,300,alpha_0.0_s2v
CAF-657,jellyfish,0.4544773143298635,5.224579675,0.0001,300,alpha_0.0_s2v
CAF-657,bear,0.1455317523793732,7.366226929,0.1429,300,alpha_0.0_s2v
CAF-657,ant,0.21643935084084098,6.426146105,0.0001,300,alpha_0.0_s2v
CAF-657,mosquito,0.2825826627699689,6.026549198,0.1429,300,alpha_0.0_s2v
CAF-657,frog,0.417513548560124,6.319346573,0.0001,300,alpha_0.0_s2v
CAF-657,tadpole,0.5037192423434113,5.208922147,0.0001,300,alpha_0.0_s2v
CAF-657,fish,0.3285797810772726,7.344814258,0.0001,300,alpha_0.0_s2v
CAF-657,shark,0.3905757210265216,6.054603863,0.0001,300,alpha_0.0_s2v
CAF-657,dolphin,0.30446485474386076,5.864843201,0.1667,300,alpha_0.0_s2v
CAF-657,gorilla,0.12943196599587692,5.657093158,0.1667,300,alpha_0.0_s2v
CAF-657,monkey,0.26039210012172587,6.401926546,0.0001,300,alpha_0.0_s2v
CAF-657,fly,0.10368443502957725,7.029176525,0.0001,300,alpha_0.0_s2v
CAF-657,eagle,0.42390219259396766,6.640854253,0.0001,300,alpha_0.0_s2v
CAF-657,toad,0.24565972423186178,5.885895277,0.0001,300,alpha_0.0_s2v
CAF-657,rat,0.3737947853445156,6.766463413,0.0001,300,alpha_0.0_s2v
CAF-657,mouse,0.4950161694399683,6.776846046,0.0001,300,alpha_0.0_s2v
CAF-657,rodents,0.11489205532459457,5.818422536,0.1429,300,alpha_0.0_s2v
CAF-657,fox,0.10950106191884601,6.849727181,0.1429,300,alpha_0.0_s2v
CAF-657,american,0.11044001629290023,8.145126466,0.125,300,alpha_0.0_s2v
CAF-657,deer,0.1291226510347312,6.706983738,0.125,300,alpha_0.0_s2v
CAF-657,squirrel,0.41928863672990835,6.080840335,0.0001,300,alpha_0.0_s2v
CAF-657,rabbit,0.39570666192666226,6.568628649,0.1667,300,alpha_0.0_s2v
CAF-657,bird,0.31640044938288825,7.119400245,0.2,300,alpha_0.0_s2v
CAJ-663,peacock,0.0001,6.002633379,0.0001,300,alpha_0.0_s2v
CAJ-663,african,0.1784934361715026,7.284544989,0.1429,300,alpha_0.0_s2v
CAJ-663,elephant,0.3366338346856994,6.363660295,0.2857,300,alpha_0.0_s2v
CAJ-663,zebra,0.3819681910281878,5.561689192,0.1429,300,alpha_0.0_s2v
CAJ-663,horse,0.24677013913285017,7.396710537,0.2,300,alpha_0.0_s2v
CAJ-663,cat,0.125454225434379,7.013143358,0.0001,300,alpha_0.0_s2v
CAJ-663,dog,0.4367432385273571,7.256114028,0.0001,300,alpha_0.0_s2v
CAJ-663,reptile,0.22593478031727854,5.656324398,0.0001,300,alpha_0.0_s2v
CAJ-663,turtle,0.3136949905978408,6.229758099,0.3333,300,alpha_0.0_s2v
CAJ-663,dolphin,0.22862289384264578,5.864843201,0.1667,300,alpha_0.0_s2v
CAJ-663,penguin,0.2735045154416358,6.25042049,0.2857,300,alpha_0.0_s2v
CAJ-663,buffalo,0.24183427854108652,6.710471006,0.0001,300,alpha_0.0_s2v
CAJ-663,kangaroo,0.3698508840820306,5.566218227,0.0001,300,alpha_0.0_s2v
CAJ-663,goose,0.3129814369657964,6.301955793,0.1667,300,alpha_0.0_s2v
CAJ-663,duck,0.4020954162065429,6.439638803,0.0001,300,alpha_0.0_s2v
CAJ-663,swan,0.2636453413287272,6.23145965,0.0001,300,alpha_0.0_s2v
CAM-666,cat,0.0001,7.013143358,0.0001,300,alpha_0.0_s2v
CAM-666,dog,0.4367432385273571,7.256114028,0.0001,300,alpha_0.0_s2v
CAM-666,reptile,0.22593478031727854,5.656324398,0.0001,300,alpha_0.0_s2v
CAM-666,australian,0.21272931282473362,6.530851419,0.1111,300,alpha_0.0_s2v
CAM-666,goat,0.19795627150926265,6.365838461,0.1111,300,alpha_0.0_s2v
CAM-666,water,0.27672470988261266,8.128616304,0.25,300,alpha_0.0_s2v
CAM-666,bear,0.17231945039308694,7.366226929,0.0001,300,alpha_0.0_s2v
CAM-666,firefly,0.14277521431555018,5.169268746,0.0001,300,alpha_0.0_s2v
CAM-666,fly,0.4257504604197113,7.029176525,0.3333,300,alpha_0.0_s2v
CAM-666,ant,0.22763155593601692,6.426146105,0.0001,300,alpha_0.0_s2v
CAM-666,bird,0.19201002287392965,7.119400245,0.0001,300,alpha_0.0_s2v
CAM-666,eagle,0.5132228578314676,6.640854253,0.0001,300,alpha_0.0_s2v
CAM-666,moose,0.33512833038978496,5.977754233,0.0001,300,alpha_0.0_s2v
CAM-666,deer,0.38157285564155297,6.706983738,0.0001,300,alpha_0.0_s2v
CAM-666,mouse,0.3673452349919146,6.776846046,0.0001,300,alpha_0.0_s2v
CAM-666,duck,0.39755331135703087,6.439638803,0.0001,300,alpha_0.0_s2v
CAM-666,crow,0.26365716446289444,6.398037974,0.0001,300,alpha_0.0_s2v
CAM-666,frog,0.38744798449332096,6.319346573,0.25,300,alpha_0.0_s2v
CAM-666,tadpole,0.5037192423434113,5.208922147,0.0001,300,alpha_0.0_s2v
CAM-666,caterpillar,0.4848262939396921,5.827004623,0.375,300,alpha_0.0_s2v
CAM-666,butterfly,0.42164593545820406,6.225709011,0.25,300,alpha_0.0_s2v
CAM-666,moth,0.35790037572185485,6.090354709,0.0001,300,alpha_0.0_s2v
CAM-666,gorilla,0.24253145335520343,5.657093158,0.0001,300,alpha_0.0_s2v
CAP-671,african,0.0001,7.284544989,0.0001,300,alpha_0.0_s2v
CAP-671,elephant,0.3366338346856994,6.363660295,0.2857,300,alpha_0.0_s2v
CAP-671,lion,0.41076983306984727,6.723957079,0.4286,300,alpha_0.0_s2v
CAP-671,hippopotamus,0.4233584490953105,5.258390618,0.0909,300,alpha_0.0_s2v
CAP-671,bat,0.26037887878008703,6.527307346,0.0909,300,alpha_0.0_s2v
CAP-671,fish,0.16858818968948897,7.344814258,0.0001,300,alpha_0.0_s2v
CAP-671,shark,0.3905757210265216,6.054603863,0.0001,300,alpha_0.0_s2v
CAP-671,turtle,0.35772354357472225,6.229758099,0.0001,300,alpha_0.0_s2v
CAP-671,snake,0.3817861499515146,6.615078486,0.0001,300,alpha_0.0_s2v
CAP-671,dolphin,0.22977662065622717,5.864843201,0.0001,300,alpha_0.0_s2v
CAP-671,whale,0.28812687975340245,6.338615042,0.1667,300,alpha_0.0_s2v
CAP-671,chicken,0.23935017165738126,6.827585591,0.0001,300,alpha_0.0_s2v
CAP-671,cow,0.3838413963320544,6.679047222,0.2,300,alpha_0.0_s2v
CAP-671,horse,0.41574025893730293,7.396710537,0.0001,300,alpha_0.0_s2v
CAP-671,butterfly,0.15490125618935735,6.225709011,0.0001,300,alpha_0.0_s2v
CAP-671,bear,0.12259622710144824,7.366226929,0.1429,300,alpha_0.0_s2v
CAQ-672,alligator,0.0001,5.714162885,0.0001,300,alpha_0.0_s2v
CAQ-672,water,0.3208106496984132,8.128616304,0.2857,300,alpha_0.0_s2v
CAQ-672,ostrich,0.2625818576155614,5.653586811,0.1667,300,alpha_0.0_s2v
CAQ-672,peacock,0.37202278277589496,6.002633379,0.0001,300,alpha_0.0_s2v
CAQ-672,bear,0.15274716331819516,7.366226929,0.0001,300,alpha_0.0_s2v
CAQ-672,tiger,0.20138547347473312,6.38952206,0.0001,300,alpha_0.0_s2v
CAQ-672,lion,0.5202025191648576,6.723957079,0.25,300,alpha_0.0_s2v
CAQ-672,gorilla,0.21686868510878998,5.657093158,0.0001,300,alpha_0.0_s2v
CAQ-672,monkey,0.26039210012172587,6.401926546,0.0001,300,alpha_0.0_s2v
CAQ-672,dog,0.3029430748063393,7.256114028,0.0001,300,alpha_0.0_s2v
CAQ-672,cat,0.4367432385273571,7.013143358,0.0001,300,alpha_0.0_s2v
CAQ-672,hyena,0.2919371946808814,5.284998893,0.0001,300,alpha_0.0_s2v
CAQ-672,snake,0.4657125860550977,6.615078486,0.0001,300,alpha_0.0_s2v
CAQ-672,fish,0.35282932507726894,7.344814258,0.0001,300,alpha_0.0_s2v
CAQ-672,bird,0.31312898237190623,7.119400245,0.0001,300,alpha_0.0_s2v
CAQ-672,rabbit,0.31640044938288825,6.568628649,0.2,300,alpha_0.0_s2v
CAQ-672,dolphin,0.2134437048662584,5.864843201,0.1667,300,alpha_0.0_s2v
CAQ-672,squirrel,0.2476394742522241,6.080840335,0.1667,300,alpha_0.0_s2v
CAQ-672,guinea,0.3450273283987356,6.538172807,0.0001,300,alpha_0.0_s2v
CAR-673,elephant,0.0001,6.363660295,0.0001,300,alpha_0.0_s2v
CAR-673,african,0.3366338346856994,7.284544989,0.2857,300,alpha_0.0_s2v
CAR-673,tiger,0.23813527902967002,6.38952206,0.0001,300,alpha_0.0_s2v
CAR-673,lion,0.5202025191648576,6.723957079,0.25,300,alpha_0.0_s2v
CAR-673,feline,0.23422990960288947,5.559176205,0.2,300,alpha_0.0_s2v
CAR-673,dog,0.15391306608434152,7.256114028,0.0001,300,alpha_0.0_s2v
CAR-673,cat,0.4367432385273571,7.013143358,0.0001,300,alpha_0.0_s2v
CAR-673,mouse,0.5134538890199716,6.776846046,0.0001,300,alpha_0.0_s2v
CAR-673,rat,0.4950161694399683,6.766463413,0.0001,300,alpha_0.0_s2v
CAR-673,ostrich,0.3117627532482887,5.653586811,0.1667,300,alpha_0.0_s2v
CAR-673,parakeet,0.36997752099457126,4.868873573,0.0001,300,alpha_0.0_s2v
CAR-673,fish,0.22369089839236322,7.344814258,0.0001,300,alpha_0.0_s2v
CAR-673,rodents,0.17804563995385403,5.818422536,0.0001,300,alpha_0.0_s2v
CAR-673,pets,0.3682288158060749,6.144792078,0.2857,300,alpha_0.0_s2v
CAR-673,guinea,0.24143107857087198,6.538172807,0.0001,300,alpha_0.0_s2v
CAR-673,rodents,0.13582831266081175,5.818422536,0.1429,300,alpha_0.0_s2v
CAR-673,zebra,0.28997039030564864,5.561689192,0.0001,300,alpha_0.0_s2v
CAR-673,horse,0.24677013913285017,7.396710537,0.2,300,alpha_0.0_s2v
CAR-673,tiger,0.16959082941171866,6.38952206,0.0001,300,alpha_0.0_s2v
CAS-674,cat,0.0001,7.013143358,0.0001,300,alpha_0.0_s2v
CAS-674,dog,0.4367432385273571,7.256114028,0.0001,300,alpha_0.0_s2v
CAS-674,fish,0.18936653729120523,7.344814258,0.0001,300,alpha_0.0_s2v
CAS-674,shark,0.3905757210265216,6.054603863,0.0001,300,alpha_0.0_s2v
CAS-674,dolphin,0.30446485474386076,5.864843201,0.1667,300,alpha_0.0_s2v
CAS-674,shrimp,0.32110441063013506,6.17749985,0.0001,300,alpha_0.0_s2v
CAS-674,crab,0.40539955845788844,6.158116322,0.2,300,alpha_0.0_s2v
CAS-674,lobster,0.5064542504427131,5.989108389,0.0001,300,alpha_0.0_s2v
CAS-674,reptile,0.2841138085942657,5.656324398,0.0001,300,alpha_0.0_s2v
CAS-674,bear,0.1650216594110947,7.366226929,0.1667,300,alpha_0.0_s2v
CAS-674,lion,0.26595889486461277,6.723957079,0.0001,300,alpha_0.0_s2v
CAS-674,tiger,0.5202025191648576,6.38952206,0.25,300,alpha_0.0_s2v
CAS-674,eagle,0.3055435638080515,6.640854253,0.0001,300,alpha_0.0_s2v
CAS-674,falcon,0.4204167826929719,5.93662582,0.1667,300,alpha_0.0_s2v
CAS-674,raven,0.38897143061293904,6.2387933,0.3333,300,alpha_0.0_s2v
CAS-674,lizard,0.3968088408566529,5.89522027,0.0001,300,alpha_0.0_s2v
CAS-674,reptile,0.3444397590991879,5.656324398,0.0001,300,alpha_0.0_s2v
CAS-674,alligator,0.3873510945391392,5.714162885,0.0001,300,alpha_0.0_s2v
CAV-678,dog,0.0001,7.256114028,0.0001,300,alpha_0.0_s2v
CAV-678,cat,0.4367432385273571,7.013143358,0.0001,300,alpha_0.0_s2v
CAV-678,bird,0.22630512614274323,7.119400245,0.0001,300,alpha_0.0_s2v
CAV-678,elephant,0.2847968387587714,6.363660295,0.0001,300,alpha_0.0_s2v
CAV-678,kangaroo,0.2790454089168506,5.566218227,0.0001,300,alpha_0.0_s2v
CAV-678,feline,0.20657704733005844,5.559176205,0.0001,300,alpha_0.0_s2v
CAV-678,lion,0.23422990960288947,6.723957079,0.2,300,alpha_0.0_s2v
CAV-678,tiger,0.5202025191648576,6.38952206,0.25,300,alpha_0.0_s2v
CAV-678,bear,0.20138547347473312,7.366226929,0.0001,300,alpha_0.0_s2v
CAV-678,reptile,0.1650216594110947,5.656324398,0.1667,300,alpha_0.0_s2v
CAV-678,kangaroo,0.4211980656874301,5.566218227,0.0001,300,alpha_0.0_s2v
CAV-678,pelican,0.26694967375929934,5.581928051,0.0001,300,alpha_0.0_s2v
CAV-678,penguin,0.3459335602340883,6.25042049,0.5714,300,alpha_0.0_s2v
CAV-678,polar,0.3284619912026441,6.534516632,0.1429,300,alpha_0.0_s2v
CAV-678,grizzly,0.2720204054649831,5.735626042,0.1667,300,alpha_0.0_s2v
CAV-678,moose,0.4452373756358744,5.977754233,0.0001,300,alpha_0.0_s2v
CAV-678,turtle,0.3363855264307414,6.229758099,0.0001,300,alpha_0.0_s2v
CAV-678,bird,0.3195280331909829,7.119400245,0.2,300,alpha_0.0_s2v
CAV-678,rhinoceros,0.2932980610113983,5.506841784,0.0001,300,alpha_0.0_s2v
CAV-678,bird,0.2932980610113983,7.119400245,0.0001,300,alpha_0.0_s2v
CAV-678,parakeet,0.2673929186581294,4.868873573,0.0001,300,alpha_0.0_s2v
CAV-678,alligator,0.37297355270248733,5.714162885,0.1429,300,alpha_0.0_s2v
CAV-678,crocodile,0.3797147000143577,5.741384054,0.0001,300,alpha_0.0_s2v
CAV-678,zebra,0.3877923473566829,5.561689192,0.125,300,alpha_0.0_s2v
CAV-678,horse,0.24677013913285017,7.396710537,0.2,300,alpha_0.0_s2v
CAV-678,rooster,0.29488472888636275,5.703855165,0.0001,300,alpha_0.0_s2v
CAV-678,chicken,0.3978698452412821,6.827585591,0.0001,300,alpha_0.0_s2v
CAY-681,penguin,0.0001,6.25042049,0.0001,300,alpha_0.0_s2v
CAY-681,snake,0.16826862787547925,6.615078486,0.0001,300,alpha_0.0_s2v
CAY-681,elephant,0.24530754675403998,6.363660295,0.0001,300,alpha_0.0_s2v
CAY-681,african,0.3366338346856994,7.284544989,0.2857,300,alpha_0.0_s2v
CAY-681,dog,0.2028995186946425,7.256114028,0.0001,300,alpha_0.0_s2v
CAY-681,cat,0.4367432385273571,7.013143358,0.0001,300,alpha_0.0_s2v
CAY-681,gorilla,0.16893267588845773,5.657093158,0.0001,300,alpha_0.0_s2v
CAY-681,primate,0.23263966491996357,5.892763902,0.0001,300,alpha_0.0_s2v
CAY-681,ape,0.0917278430286318,6.012398914,0.0001,300,alpha_0.0_s2v
CAY-681,insect,0.2945951466064375,6.519563532,0.0001,300,alpha_0.0_s2v
CAY-681,butterfly,0.38889665235598403,6.225709011,0.0001,300,alpha_0.0_s2v
CAY-681,ladybug,0.36551265201775274,4.670032365,0.0001,300,alpha_0.0_s2v
CAY-681,beetle,0.45251817429862573,6.021866684,0.0001,300,alpha_0.0_s2v
CAY-681,worm,0.47998534001384474,6.383063674,0.0001,300,alpha_0.0_s2v
CAY-681,ant,0.27877908148807506,6.426146105,0.0001,300,alpha_0.0_s2v
CAY-681,lizard,0.2646339083063307,5.89522027,0.0001,300,alpha_0.0_s2v
CAY-681,insect,0.3244958351363194,6.519563532,0.0001,300,alpha_0.0_s2v
CAY-681,human,0.253793241336411,7.989650076,0.0001,300,alpha_0.0_s2v
CBD-686,lion,0.0001,6.723957079,0.0001,300,alpha_0.0_s2v
CBD-686,tiger,0.5202025191648576,6.38952206,0.25,300,alpha_0.0_s2v
CBD-686,monkey,0.44763705203879023,6.401926546,0.0001,300,alpha_0.0_s2v
CBD-686,baboon,0.41659181891408403,5.366632115,0.0001,300,alpha_0.0_s2v
CBD-686,african,0.2802096259644479,7.284544989,0.2857,300,alpha_0.0_s2v
CBD-686,elephant,0.3366338346856994,6.363660295,0.2857,300,alpha_0.0_s2v
CBD-686,buffalo,0.33147387747944723,6.710471006,0.2857,300,alpha_0.0_s2v
CBD-686,polar,0.16223683521932764,6.534516632,0.1667,300,alpha_0.0_s2v
CBD-686,bear,0.2060318354480244,7.366226929,0.0001,300,alpha_0.0_s2v
CBD-686,grizzly,0.3284640378635346,5.735626042,0.0001,300,alpha_0.0_s2v
CBD-686,duck,0.2957912606950248,6.439638803,0.0001,300,alpha_0.0_s2v
CBD-686,crocodile,0.4497593874248589,5.741384054,0.125,300,alpha_0.0_s2v
CBD-686,alligator,0.3797147000143577,5.714162885,0.0001,300,alpha_0.0_s2v
CBD-686,crocodile,0.3797147000143577,5.741384054,0.0001,300,alpha_0.0_s2v
CBD-686,girdle,0.1530278575517342,5.943410914,0.25,300,alpha_0.0_s2v
CBD-686,asian,0.2859634399391253,6.798455065,0.2,300,alpha_0.0_s2v
CBD-686,sheep,0.15490200837278567,6.924172871,0.0001,300,alpha_0.0_s2v
CBF-691,dog,0.0001,7.256114028,0.0001,300,alpha_0.0_s2v
CBF-691,cat,0.4367432385273571,7.013143358,0.0001,300,alpha_0.0_s2v
CBF-691,fish,0.24471863746404332,7.344814258,0.0001,300,alpha_0.0_s2v
CBF-691,elephant,0.18930431027339667,6.363660295,0.1429,300,alpha_0.0_s2v
CBF-691,feline,0.23552033954959306,5.559176205,0.1429,300,alpha_0.0_s2v
CBF-691,tiger,0.27021476027126734,6.38952206,0.0001,300,alpha_0.0_s2v
CBF-691,lion,0.5202025191648576,6.723957079,0.25,300,alpha_0.0_s2v
CBF-691,polar,0.20914225671043385,6.534516632,0.0001,300,alpha_0.0_s2v
CBF-691,turtle,0.17648108919351724,6.229758099,0.0001,300,alpha_0.0_s2v
CBF-691,penguin,0.20324910016914366,6.25042049,0.1429,300,alpha_0.0_s2v
CBF-691,african,0.3394356614798245,7.284544989,0.2857,300,alpha_0.0_s2v
CBF-691,pets,0.004822136749098926,6.144792078,0.0001,300,alpha_0.0_s2v
CBF-691,rodents,0.3682288158060749,5.818422536,0.2857,300,alpha_0.0_s2v
CBF-691,squirrel,0.15842984343101985,6.080840335,0.0001,300,alpha_0.0_s2v
CBF-691,rabbit,0.39570666192666226,6.568628649,0.1667,300,alpha_0.0_s2v
CBF-691,coyote,0.37858601682562776,6.007340169,0.0001,300,alpha_0.0_s2v
CBH-693,dog,0.0001,7.256114028,0.0001,300,alpha_0.0_s2v
CBH-693,cat,0.4367432385273571,7.013143358,0.0001,300,alpha_0.0_s2v
